Unique Id; Longitude; Latitude
1150;20.947564;32.713994
1151;20.948605;32.71267
1152;20.948605;32.712669
1153;20.949753;32.711209
1154;20.949753;32.711208
1155;20.950838;32.709827
1156;20.950838;32.709827
1157;20.951899;32.708476
1158;20.951899;32.708476
1159;20.952954;32.707132
1160;20.952955;32.707131
1161;20.954058;32.705726
1162;20.954059;32.705725
1163;20.955146;32.70434
1164;20.955146;32.70434
1165;20.956235;32.702953
1166;20.956235;32.702953
1167;20.957326;32.701563
1168;20.957326;32.701562
1169;20.957327;32.701562
1170;20.957638;32.701835
1171;20.957638;32.701835
1172;20.957547;32.702704
1173;20.957547;32.702705
1174;20.95781;32.703077
1175;20.957811;32.703078
1176;20.958242;32.703296
1177;20.957326;32.701562
1178;20.956909;32.701331
1179;20.956909;32.701331
1180;20.956909;32.701331
1181;20.955704;32.702648
1182;20.956909;32.701331
1183;20.956303;32.701115
1184;20.956303;32.701115
1185;20.956302;32.701115
1186;20.955791;32.701673
1187;20.95579;32.701673
1188;20.955167;32.702353
1189;20.954734;32.702115
1190;20.955105;32.701731
1191;20.955106;32.701731
1192;20.955106;32.701731
1193;20.95579;32.701673
1194;20.955791;32.701673
1195;20.955105;32.701731
1196;20.954496;32.701594
1197;20.954495;32.701594
1198;20.954495;32.701594
1199;20.954383;32.701921
1200;20.94976;32.714943
1201;20.94976;32.714942
1202;20.95068;32.713825
1203;20.95068;32.713825
1204;20.94976;32.714943
1205;20.949176;32.71487
1206;20.951197;32.714113
1207;20.950361;32.715225
1208;20.95036;32.715225
1209;20.951572;32.714322
1210;20.95075;32.715378
1211;20.95075;32.715378
1212;20.952039;32.714582
1213;20.952039;32.714582
1214;20.951078;32.715754
1215;20.951078;32.715754
1216;20.951557;32.715762
1217;20.951557;32.715762
1218;20.952352;32.714757
1219;20.952353;32.714756
1220;20.9535;32.713305
1221;20.9535;32.713305
1222;20.954584;32.711935
1223;20.954584;32.711934
1224;20.955654;32.710581
1225;20.955655;32.71058
1226;20.956696;32.709263
1227;20.956696;32.709263
1228;20.957803;32.707862
1229;20.957804;32.707861
1230;20.958906;32.706466
1231;20.958907;32.706465
1232;20.959982;32.705104
1233;20.959983;32.705103
1234;20.960703;32.704192
1235;20.960704;32.704191
1236;20.952082;32.715861
1237;20.952082;32.715861
1238;20.952768;32.714988
1239;20.952768;32.714987
1240;20.953909;32.713534
1241;20.95391;32.713534
1242;20.954987;32.712162
1243;20.954988;32.712161
1244;20.956053;32.710804
1245;20.956054;32.710803
1246;20.957087;32.709487
1247;20.957088;32.709486
1248;20.95819;32.708082
1249;20.95819;32.708082
1250;20.959289;32.706682
1251;20.959289;32.706681
1252;20.960358;32.70532
1253;20.960358;32.705319
1254;20.961178;32.704275
1255;20.961178;32.704274
1256;20.958814;32.703395
1257;20.958814;32.703395
1258;20.958291;32.704132
1259;20.958291;32.704133
1260;20.958804;32.704427
1261;20.959348;32.703661
1262;20.959349;32.703661
1263;20.959219;32.704665
1264;20.959219;32.704665
1265;20.959787;32.703899
1266;20.959787;32.703898
1267;20.959602;32.704885
1268;20.960241;32.704087
1269;20.960242;32.704087
1270;20.961178;32.704274
1271;20.960704;32.704191
1272;20.960703;32.704191
1273;20.960242;32.704087
1274;20.960241;32.704087
1275;20.959787;32.703899
1276;20.959787;32.703898
1277;20.959349;32.703661
1278;20.959348;32.703661
1279;20.958815;32.703395
1280;20.958814;32.703395
1281;20.958242;32.703296
1282;20.961178;32.704274
1283;20.961802;32.704187
1284;20.961802;32.704187
1285;20.961802;32.704187
1286;20.960849;32.7056
1287;20.960849;32.705601
1288;20.961802;32.704187
1289;20.962446;32.704442
1290;20.962446;32.704442
1291;20.962446;32.704443
1292;20.961304;32.705861
1293;20.961303;32.705862
1294;20.960219;32.707207
1295;20.960219;32.707208
1296;20.959098;32.708599
1297;20.959097;32.7086
1298;20.957976;32.709992
1299;20.957975;32.709992
1300;20.956927;32.711293
1301;20.956927;32.711294
1302;20.955841;32.712641
1303;20.95584;32.712642
1304;20.954745;32.714001
1305;20.954744;32.714001
1306;20.953584;32.715441
1307;20.953583;32.715442
1308;20.953138;32.715994
1309;20.953137;32.715994
1310;20.952654;32.715855
1311;20.952655;32.715855
1312;20.953169;32.715211
1313;20.95317;32.715211
1314;20.954324;32.713767
1315;20.954325;32.713766
1316;20.955415;32.712402
1317;20.955415;32.712402
1318;20.956494;32.711051
1319;20.956495;32.711051
1320;20.957539;32.709744
1321;20.95754;32.709743
1322;20.958655;32.708348
1323;20.958655;32.708347
1324;20.959768;32.706953
1325;20.959769;32.706953
1326;20.960848;32.705601
1327;20.961753;32.70612
1328;20.961753;32.70612
1329;20.960676;32.707466
1330;20.960676;32.707466
1331;20.959559;32.708862
1332;20.959558;32.708863
1333;20.958442;32.710257
1334;20.958442;32.710258
1335;20.957401;32.711559
1336;20.957401;32.711559
1337;20.956319;32.71291
1338;20.956318;32.712911
1339;20.955229;32.714272
1340;20.955228;32.714272
1341;20.954074;32.715714
1342;20.954074;32.715714
1343;20.954515;32.71596
1344;20.954515;32.71596
1345;20.955666;32.714517
1346;20.955666;32.714516
1347;20.956752;32.713155
1348;20.956752;32.713154
1349;20.957831;32.711801
1350;20.957832;32.7118
1351;20.958867;32.7105
1352;20.958868;32.7105
1353;20.959981;32.709104
1354;20.959981;32.709103
1355;20.961096;32.707704
1356;20.961097;32.707703
1357;20.962168;32.706358
1358;20.962168;32.706358
1359;20.962691;32.706658
1360;20.962691;32.706659
1361;20.961609;32.707993
1362;20.961609;32.707994
1363;20.960479;32.709387
1364;20.960478;32.709388
1365;20.959352;32.710776
1366;20.959352;32.710776
1367;20.958306;32.712065
1368;20.958305;32.712066
1369;20.957213;32.713413
1370;20.957212;32.713414
1371;20.956114;32.714767
1372;20.956113;32.714768
1373;20.95495;32.716202
1374;20.954949;32.716202
1375;20.955444;32.716477
1376;20.955444;32.716477
1377;20.956586;32.715032
1378;20.956587;32.715031
1379;20.957664;32.713668
1380;20.957665;32.713667
1381;20.958739;32.712309
1382;20.958739;32.712308
1383;20.959764;32.711011
1384;20.959765;32.711011
1385;20.96087;32.709611
1386;20.960871;32.709611
1387;20.961982;32.708205
1388;20.961982;32.708204
1389;20.963043;32.706861
1390;20.963044;32.70686
1391;20.94976;32.714943
1392;20.95036;32.715225
1393;20.950361;32.715225
1394;20.95075;32.715378
1395;20.95075;32.715378
1396;20.951078;32.715754
1397;20.951078;32.715754
1398;20.951557;32.715762
1399;20.951557;32.715762
1400;20.952081;32.715861
1401;20.952082;32.715861
1402;20.952654;32.715855
1403;20.952655;32.715856
1404;20.953137;32.715994
